Run,Checkpoint,Modo,Seed,estado,origen,destino
Exp_09,epoch_80_loss_0.5371,dorian,2222,OK,manual_eval_shortlist\03_exp_009_B_r64_a32_lr1e-04_do0.05\epoch_80_loss_0.5371_dorian_seed2222.flac,audios_unificados\Exp_09\epoch_80_loss_0.5371\dorian_seed2222.flac
Exp_09,epoch_80_loss_0.5371,phrygian,1111,OK,manual_eval_shortlist\03_exp_009_B_r64_a32_lr1e-04_do0.05\epoch_80_loss_0.5371_phrygian_seed1111.flac,audios_unificados\Exp_09\epoch_80_loss_0.5371\phrygian_seed1111.flac
Exp_09,epoch_80_loss_0.5371,phrygian,2222,OK,manual_eval_shortlist\03_exp_009_B_r64_a32_lr1e-04_do0.05\epoch_80_loss_0.5371_phrygian_seed2222.flac,audios_unificados\Exp_09\epoch_80_loss_0.5371\phrygian_seed2222.flac
Exp_09,epoch_80_loss_0.5371,lydian,1111,OK,manual_eval_shortlist\03_exp_009_B_r64_a32_lr1e-04_do0.05\epoch_80_loss_0.5371_lydian_seed1111.flac,audios_unificados\Exp_09\epoch_80_loss_0.5371\lydian_seed1111.flac
Exp_09,epoch_80_loss_0.5371,lydian,2222,OK,manual_eval_shortlist\03_exp_009_B_r64_a32_lr1e-04_do0.05\epoch_80_loss_0.5371_lydian_seed2222.flac,audios_unificados\Exp_09\epoch_80_loss_0.5371\lydian_seed2222.flac
Exp_09,epoch_80_loss_0.5371,mixolydian,1111,OK,manual_eval_shortlist\03_exp_009_B_r64_a32_lr1e-04_do0.05\epoch_80_loss_0.5371_mixolydian_seed1111.flac,audios_unificados\Exp_09\epoch_80_loss_0.5371\mixolydian_seed1111.flac
Exp_09,epoch_80_loss_0.5371,mixolydian,2222,OK,manual_eval_shortlist\03_exp_009_B_r64_a32_lr1e-04_do0.05\epoch_80_loss_0.5371_mixolydian_seed2222.flac,audios_unificados\Exp_09\epoch_80_loss_0.5371\mixolydian_seed2222.flac
Exp_09,epoch_80_loss_0.5371,aeolian,1111,OK,manual_eval_shortlist\03_exp_009_B_r64_a32_lr1e-04_do0.05\epoch_80_loss_0.5371_aeolian_seed1111.flac,audios_unificados\Exp_09\epoch_80_loss_0.5371\aeolian_seed1111.flac
Exp_09,epoch_80_loss_0.5371,aeolian,2222,OK,manual_eval_shortlist\03_exp_009_B_r64_a32_lr1e-04_do0.05\epoch_80_loss_0.5371_aeolian_seed2222.flac,audios_unificados\Exp_09\epoch_80_loss_0.5371\aeolian_seed2222.flac
Exp_09,epoch_80_loss_0.5371,locrian,1111,OK,manual_eval_shortlist\03_exp_009_B_r64_a32_lr1e-04_do0.05\epoch_80_loss_0.5371_locrian_seed1111.flac,audios_unificados\Exp_09\epoch_80_loss_0.5371\locrian_seed1111.flac
Exp_09,epoch_80_loss_0.5371,locrian,2222,OK,manual_eval_shortlist\03_exp_009_B_r64_a32_lr1e-04_do0.05\epoch_80_loss_0.5371_locrian_seed2222.flac,audios_unificados\Exp_09\epoch_80_loss_0.5371\locrian_seed2222.flac
Exp_10,epoch_60_loss_0.5961,ionian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_ionian_seed1111.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\ionian_seed1111.flac
Exp_10,epoch_60_loss_0.5961,ionian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_ionian_seed2222.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\ionian_seed2222.flac
Exp_10,epoch_60_loss_0.5961,dorian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_dorian_seed1111.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\dorian_seed1111.flac
Exp_10,epoch_60_loss_0.5961,dorian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_dorian_seed2222.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\dorian_seed2222.flac
Exp_10,epoch_60_loss_0.5961,phrygian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_phrygian_seed1111.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\phrygian_seed1111.flac
Exp_10,epoch_60_loss_0.5961,phrygian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_phrygian_seed2222.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\phrygian_seed2222.flac
Exp_10,epoch_60_loss_0.5961,lydian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_lydian_seed1111.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\lydian_seed1111.flac
Exp_10,epoch_60_loss_0.5961,lydian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_lydian_seed2222.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\lydian_seed2222.flac
Exp_10,epoch_60_loss_0.5961,mixolydian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_mixolydian_seed1111.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\mixolydian_seed1111.flac
Exp_10,epoch_60_loss_0.5961,mixolydian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_mixolydian_seed2222.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\mixolydian_seed2222.flac
Exp_10,epoch_60_loss_0.5961,aeolian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_aeolian_seed1111.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\aeolian_seed1111.flac
Exp_10,epoch_60_loss_0.5961,aeolian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_aeolian_seed2222.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\aeolian_seed2222.flac
Exp_10,epoch_60_loss_0.5961,locrian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_locrian_seed1111.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\locrian_seed1111.flac
Exp_10,epoch_60_loss_0.5961,locrian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_60_loss_0.5961_locrian_seed2222.flac,audios_unificados\Exp_10\epoch_60_loss_0.5961\locrian_seed2222.flac
Exp_10,epoch_80_loss_0.5371,ionian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_ionian_seed1111.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\ionian_seed1111.flac
Exp_10,epoch_80_loss_0.5371,ionian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_ionian_seed2222.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\ionian_seed2222.flac
Exp_10,epoch_80_loss_0.5371,dorian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_dorian_seed1111.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\dorian_seed1111.flac
Exp_10,epoch_80_loss_0.5371,dorian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_dorian_seed2222.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\dorian_seed2222.flac
Exp_10,epoch_80_loss_0.5371,phrygian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_phrygian_seed1111.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\phrygian_seed1111.flac
Exp_10,epoch_80_loss_0.5371,phrygian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_phrygian_seed2222.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\phrygian_seed2222.flac
Exp_10,epoch_80_loss_0.5371,lydian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_lydian_seed1111.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\lydian_seed1111.flac
Exp_10,epoch_80_loss_0.5371,lydian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_lydian_seed2222.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\lydian_seed2222.flac
Exp_10,epoch_80_loss_0.5371,mixolydian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_mixolydian_seed1111.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\mixolydian_seed1111.flac
Exp_10,epoch_80_loss_0.5371,mixolydian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_mixolydian_seed2222.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\mixolydian_seed2222.flac
Exp_10,epoch_80_loss_0.5371,aeolian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_aeolian_seed1111.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\aeolian_seed1111.flac
Exp_10,epoch_80_loss_0.5371,aeolian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_aeolian_seed2222.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\aeolian_seed2222.flac
Exp_10,epoch_80_loss_0.5371,locrian,1111,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_locrian_seed1111.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\locrian_seed1111.flac
Exp_10,epoch_80_loss_0.5371,locrian,2222,OK,manual_eval_shortlist\04_exp_010_B_r64_a32_lr1e-04_do0.1\epoch_80_loss_0.5371_locrian_seed2222.flac,audios_unificados\Exp_10\epoch_80_loss_0.5371\locrian_seed2222.flac
Exp_18,epoch_40_loss_0.5727,ionian,1111,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_40_loss_0.5727_ionian_seed1111.flac,audios_unificados\Exp_18\epoch_40_loss_0.5727\ionian_seed1111.flac
Exp_18,epoch_40_loss_0.5727,ionian,2222,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_40_loss_0.5727_ionian_seed2222.flac,audios_unificados\Exp_18\epoch_40_loss_0.5727\ionian_seed2222.flac
Exp_18,epoch_120_loss_0.6101,ionian,1111,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_ionian_seed1111.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\ionian_seed1111.flac
Exp_18,epoch_120_loss_0.6101,ionian,2222,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_ionian_seed2222.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\ionian_seed2222.flac
Exp_18,epoch_120_loss_0.6101,dorian,1111,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_dorian_seed1111.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\dorian_seed1111.flac
Exp_18,epoch_120_loss_0.6101,dorian,2222,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_dorian_seed2222.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\dorian_seed2222.flac
Exp_18,epoch_120_loss_0.6101,phrygian,1111,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_phrygian_seed1111.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\phrygian_seed1111.flac
Exp_18,epoch_120_loss_0.6101,phrygian,2222,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_phrygian_seed2222.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\phrygian_seed2222.flac
Exp_18,epoch_120_loss_0.6101,lydian,1111,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_lydian_seed1111.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\lydian_seed1111.flac
Exp_18,epoch_120_loss_0.6101,lydian,2222,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_lydian_seed2222.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\lydian_seed2222.flac
Exp_18,epoch_120_loss_0.6101,mixolydian,1111,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_mixolydian_seed1111.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\mixolydian_seed1111.flac
Exp_18,epoch_120_loss_0.6101,mixolydian,2222,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_mixolydian_seed2222.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\mixolydian_seed2222.flac
Exp_18,epoch_120_loss_0.6101,aeolian,1111,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_aeolian_seed1111.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\aeolian_seed1111.flac
Exp_18,epoch_120_loss_0.6101,aeolian,2222,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_aeolian_seed2222.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\aeolian_seed2222.flac
Exp_18,epoch_120_loss_0.6101,locrian,1111,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_locrian_seed1111.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\locrian_seed1111.flac
Exp_18,epoch_120_loss_0.6101,locrian,2222,OK,manual_eval_shortlist\04_exp_018_B_r128_a32_lr1e-04_do0.1\epoch_120_loss_0.6101_locrian_seed2222.flac,audios_unificados\Exp_18\epoch_120_loss_0.6101\locrian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,ionian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_ionian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\ionian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,ionian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_ionian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\ionian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,dorian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_dorian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\dorian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,dorian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_dorian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\dorian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,phrygian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_phrygian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\phrygian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,phrygian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_phrygian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\phrygian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,lydian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_lydian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\lydian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,lydian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_lydian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\lydian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,mixolydian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_mixolydian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\mixolydian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,mixolydian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_mixolydian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\mixolydian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,aeolian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_aeolian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\aeolian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,aeolian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_aeolian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\aeolian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,locrian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_locrian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\locrian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_140_loss_0_1952,locrian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_140_loss_0_1952_locrian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_140_loss_0_1952\locrian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,ionian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_ionian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\ionian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,ionian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_ionian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\ionian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,dorian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_dorian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\dorian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,dorian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_dorian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\dorian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,phrygian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_phrygian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\phrygian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,phrygian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_phrygian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\phrygian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,lydian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_lydian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\lydian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,lydian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_lydian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\lydian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,mixolydian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_mixolydian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\mixolydian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,mixolydian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_mixolydian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\mixolydian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,aeolian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_aeolian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\aeolian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,aeolian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_aeolian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\aeolian_seed2222.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,locrian,1111,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_locrian_seed1111.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\locrian_seed1111.flac
confirm_r32_a32_lr1e-4,epoch_160_loss_0_1968,locrian,2222,OK,lora_output\confirm_r32_a32_lr1e-4\generated_audio\epoch_160_loss_0_1968_locrian_seed2222.flac,audios_unificados\confirm_r32_a32_lr1e-4\epoch_160_loss_0_1968\locrian_seed2222.flac
